Close,7_Day_Moving_Average,30_Day_Moving_Average,60_Day_Moving_Average,90_Day_Moving_Average,daily_return,rolling_return_1y,rolling_return_2y,rolling_return_3y
7900.75,8159.8785714285705,8025.276666666668,7613.990833333333,7228.794999999999,-0.006057441910201411,17.3558813481276,,
7883.4,8132.564285714286,8029.59,7637.215833333334,7242.734444444444,-0.002195994051197747,17.292427635151732,,
8118.05,8077.885714285714,8030.413333333333,7659.344166666666,7258.997222222222,0.029765075982444156,20.45567516637121,,
8305.1,8045.942857142857,8039.571666666667,7684.839166666668,7279.056111111112,0.023041247590246394,24.120666850989746,,
8420.2,8053.099999999999,8055.35,7711.528333333334,7301.453333333334,0.013858954136614976,26.39621721019243,,
8525.95,8091.528571428571,8086.288333333333,7739.390833333334,7326.603333333333,0.012559084107265805,31.10190211123587,,
8448.35,8157.478571428571,8119.203333333333,7768.092500000001,7351.226666666667,-0.009101625038852035,28.792694732188462,,
8576.1,8228.82857142857,8143.753333333333,7795.28,7373.080555555555,0.0151212958743423,29.338310145911215,,
8579.85,8325.307142857144,8171.836666666667,7824.305000000001,7396.437777777778,0.0004372616923775663,28.01447275168789,,
8639.85,8424.800000000001,8197.37,7852.791666666667,7419.753333333332,0.006993129250511432,28.18578359371533,,
8655.3,8499.342857142858,8225.133333333333,7881.202499999999,7443.195000000001,0.0017882254900256633,27.429993227525774,,
8646.0,8549.371428571429,8252.536666666667,7909.197499999999,7466.865,-0.0010744861529928817,28.160088938299133,,
8748.8,8581.628571428573,8278.640000000001,7935.591666666666,7490.035,0.011889891279204257,29.58881384050254,,
8794.3,8613.464285714286,8305.156666666666,7962.010833333334,7514.7427777777775,0.0052007132406730605,30.477292621771348,,
8819.95,8662.885714285714,8329.365,7989.720833333334,7540.035555555555,0.002916661928749509,31.009461848105314,,
8856.65,8697.721428571427,8352.325,8016.805833333334,7565.785555555556,0.004161021320982394,32.37947192598294,,
8737.65,8737.264285714286,8375.526666666667,8043.091666666666,7592.307777777779,-0.013436231532238496,31.776673478467355,,
8632.05,8751.235714285713,8391.315,8066.385833333334,7617.845555555556,-0.012085629431254463,30.935442769165622,,
8715.85,8747.914285714285,8400.746666666666,8089.7941666666675,7642.322222222222,0.009708006788654133,30.327544055086662,,
8800.25,8757.892857142857,8413.518333333333,8113.755833333333,7668.813333333333,0.009683507632646249,30.604324661254623,,
8925.25,8765.242857142857,8427.795,8136.166666666667,7695.527222222222,0.014204141927786074,34.81130721767827,,
8816.05,8783.949999999999,8447.693333333333,8159.565833333332,7723.201666666667,-0.012234951401921546,33.75384031860409,,
8950.15,8783.392857142857,8463.723333333333,8180.386666666667,7749.29,0.015210893767616973,37.36704780907094,,
9091.0,8796.75,8487.166666666666,8202.925833333333,7776.734444444445,0.015737166416205373,40.52525002705079,,
9235.7,8847.228571428572,8520.468333333332,8227.344166666666,7805.25,0.015916840831591728,47.15901848311037,,
9281.25,8933.464285714286,8552.786666666667,8252.829166666666,7834.882777777777,0.004931948850655621,48.870389529148575,,
9100.75,9014.235714285714,8584.106666666667,8279.1575,7866.079444444445,-0.01944781144781149,43.49855330689625,,
9134.4,9057.164285714285,8612.298333333332,8301.7525,7894.458333333333,0.0036974974590004983,46.2685850166936,,
